sqft_lot,sqft_living15,age,zipcode,bathrooms,bedrooms,renov_age,sqft_basement,grade,price
4984.0,1650.0,59.0,618634.17,1.0,3.0,0.0,750.0,7.0,499950.0
5040.0,1590.0,107.0,634360.18,1.5,3.0,0.0,0.0,8.0,659000.0
22081.0,1440.0,25.0,424788.75,1.5,2.0,0.0,0.0,7.0,265000.0
10840.0,2370.0,20.0,439471.08,3.75,4.0,0.0,740.0,8.0,492000.0
7700.0,2450.0,56.0,1194230.02,2.5,4.0,0.0,1200.0,8.0,715000.0
28270.0,1210.0,90.0,240328.37,1.0,2.0,0.0,0.0,6.0,175000.0
52322.0,3200.0,3.0,810164.88,3.5,4.0,0.0,700.0,9.0,975000.0
5005.0,1630.0,69.0,576795.01,1.0,1.0,0.0,0.0,5.0,306950.0
3680.0,1500.0,99.0,618634.17,2.0,4.0,0.0,1010.0,7.0,630000.0
8792.0,1780.0,46.0,420890.55,1.0,3.0,0.0,0.0,7.0,367500.0
5460.0,2070.0,38.0,551688.67,3.25,3.0,0.0,800.0,8.0,699950.0
3750.0,1910.0,106.0,634360.18,3.0,3.0,82.0,660.0,9.0,1000000.0
4400.0,2434.0,7.0,280804.69,2.5,4.0,0.0,0.0,8.0,285000.0
1312.0,1560.0,11.0,319581.39,1.5,2.0,0.0,120.0,7.0,215000.0
11054.0,3520.0,14.0,493552.53,2.5,4.0,0.0,0.0,11.0,1050000.0
9450.0,2900.0,52.0,859684.78,2.75,4.0,0.0,1760.0,10.0,1370000.0
7599.0,1290.0,85.0,240328.37,1.0,3.0,0.0,420.0,6.0,235000.0
2589.0,1450.0,92.0,585085.47,2.0,3.0,78.0,770.0,7.0,604000.0
8400.0,2010.0,67.0,791820.81,1.75,3.0,0.0,240.0,8.0,750000.0
9963.0,3110.0,47.0,810164.88,2.25,4.0,0.0,310.0,9.0,800000.0
3750.0,1700.0,101.0,862825.23,2.0,5.0,0.0,1200.0,6.0,580000.0
4590.0,1070.0,103.0,417637.43,1.0,1.0,0.0,0.0,6.0,350000.0
7490.0,1880.0,58.0,464231.84,2.0,4.0,0.0,390.0,7.0,353750.0
8737.0,3280.0,45.0,859684.78,2.75,5.0,0.0,1190.0,8.0,1100000.0
10291.0,1460.0,52.0,645507.38,2.0,4.0,0.0,0.0,7.0,465000.0
5080.0,1700.0,85.0,417637.43,2.0,3.0,0.0,570.0,8.0,568000.0
3080.0,1640.0,104.0,1095499.34,2.0,5.0,0.0,0.0,8.0,1005000.0
11571.0,1630.0,53.0,240328.37,1.5,3.0,0.0,0.0,7.0,213500.0
10384.0,1490.0,38.0,682774.88,2.5,3.0,0.0,480.0,7.0,250000.0
4600.0,930.0,72.0,424706.36,1.0,2.0,0.0,0.0,7.0,357000.0
4095.0,1470.0,96.0,551688.67,2.0,2.0,0.0,0.0,8.0,425000.0
7465.0,2660.0,26.0,490351.47,2.5,3.0,0.0,0.0,9.0,571000.0
7350.0,1950.0,37.0,645231.46,2.25,3.0,0.0,840.0,7.0,588000.0
15531.0,1580.0,35.0,294111.28,1.5,4.0,0.0,0.0,7.0,275000.0
15939.0,2870.0,17.0,286732.79,2.75,3.0,0.0,0.0,10.0,565000.0
9135.0,1880.0,54.0,490351.47,1.75,3.0,0.0,600.0,7.0,460000.0
9734.0,2750.0,37.0,462480.04,2.5,4.0,0.0,1910.0,9.0,603500.0
11447.0,3000.0,28.0,286732.79,2.5,3.0,0.0,0.0,9.0,490600.0
9052.0,2554.0,114.0,803719.52,2.0,2.0,0.0,0.0,6.0,1010000.0
12620.0,1720.0,42.0,521652.86,2.0,4.0,0.0,0.0,7.0,500000.0
6136.0,1830.0,24.0,296187.98,2.25,4.0,0.0,0.0,7.0,249000.0
8700.0,1960.0,44.0,304262.11,2.0,3.0,0.0,0.0,7.0,235000.0
13736.0,2040.0,73.0,469455.77,2.0,4.0,0.0,0.0,6.0,410000.0
6050.0,1130.0,62.0,618634.17,1.0,2.0,0.0,0.0,7.0,370000.0
7111.0,1840.0,46.0,493552.53,2.5,5.0,0.0,800.0,7.0,360000.0
16789.0,3390.0,48.0,1194230.02,2.25,5.0,0.0,0.0,9.0,1406890.0
3825.0,1880.0,11.0,311632.11,2.5,4.0,0.0,0.0,8.0,298000.0
7200.0,2030.0,37.0,359483.24,2.25,4.0,0.0,530.0,8.0,485000.0
9143.0,1950.0,54.0,859684.78,1.75,3.0,0.0,0.0,7.0,400000.0
4604.0,2280.0,11.0,790576.65,2.5,3.0,0.0,0.0,8.0,580000.0
1140.0,1340.0,5.0,386997.4,2.5,2.0,0.0,290.0,8.0,355000.0
12997.0,2720.0,22.0,490351.47,2.5,3.0,0.0,0.0,9.0,650000.0
8467.0,1060.0,71.0,420890.55,1.0,4.0,0.0,420.0,6.0,261490.0
7200.0,1120.0,46.0,521652.86,1.0,3.0,0.0,0.0,7.0,347000.0
4100.0,1500.0,88.0,579053.42,1.0,3.0,0.0,130.0,7.0,485000.0
1251.0,1740.0,2.0,791820.81,2.5,3.0,0.0,560.0,9.0,601000.0
51212.0,2690.0,26.0,334921.06,3.25,3.0,0.0,580.0,8.0,380000.0
12556.0,2390.0,38.0,685605.78,3.0,3.0,0.0,0.0,9.0,565000.0
21043.0,2900.0,22.0,678163.06,2.5,3.0,0.0,0.0,9.0,750000.0
7200.0,1830.0,40.0,286732.79,2.25,3.0,0.0,290.0,7.0,291000.0
12498.0,2330.0,27.0,612653.61,2.5,3.0,0.0,0.0,9.0,560000.0
9600.0,2840.0,31.0,685605.78,2.25,4.0,0.0,0.0,10.0,725000.0
209088.0,2300.0,21.0,455617.11,2.0,3.0,0.0,0.0,7.0,539000.0
7077.0,2650.0,14.0,366867.6,3.25,5.0,0.0,1200.0,9.0,470000.0
7434.0,1060.0,68.0,423725.7,1.0,2.0,0.0,0.0,6.0,264950.0
8000.0,1750.0,115.0,423665.99,1.5,4.0,96.0,700.0,6.0,200000.0
23345.0,2280.0,47.0,493552.53,2.5,5.0,0.0,1130.0,7.0,453500.0
17986.0,2440.0,71.0,645231.46,2.5,2.0,71.0,0.0,9.0,811000.0
1350.0,1410.0,9.0,585085.47,3.25,3.0,0.0,0.0,8.0,425000.0
16940.0,3460.0,40.0,1194230.02,2.25,4.0,0.0,1870.0,9.0,1530000.0
83200.0,1990.0,34.0,569958.47,2.75,4.0,0.0,700.0,8.0,562000.0
7601.0,1920.0,22.0,294111.28,2.5,3.0,0.0,0.0,8.0,281000.0
14027.0,2730.0,35.0,311632.11,2.25,3.0,0.0,0.0,8.0,270000.0
8239.0,1200.0,51.0,286732.79,1.0,3.0,0.0,0.0,6.0,205950.0
5400.0,990.0,64.0,424706.36,1.0,2.0,57.0,0.0,6.0,310000.0
1111.0,1410.0,12.0,612653.61,1.75,3.0,0.0,0.0,8.0,350000.0
16475.0,2670.0,61.0,1355927.08,2.0,4.0,0.0,0.0,8.0,843500.0
3757.0,1720.0,107.0,417637.43,2.0,4.0,0.0,790.0,6.0,370000.0
7700.0,1790.0,35.0,353608.64,2.0,4.0,0.0,1100.0,7.0,279000.0
313672.0,1780.0,55.0,353608.64,1.75,3.0,0.0,0.0,7.0,408000.0
9600.0,1510.0,63.0,417637.43,1.0,3.0,0.0,0.0,7.0,392000.0
5000.0,1550.0,97.0,579053.42,1.0,2.0,0.0,0.0,6.0,455000.0
83199.0,1760.0,49.0,487479.63,1.5,2.0,0.0,170.0,7.0,310000.0
11536.0,1650.0,71.0,310612.76,3.0,3.0,62.0,0.0,7.0,323500.0
4489.0,1640.0,70.0,424706.36,1.0,3.0,0.0,800.0,6.0,364500.0
14439.0,2160.0,37.0,280804.69,2.0,4.0,0.0,1010.0,7.0,280000.0
11325.0,2000.0,71.0,302878.88,1.75,3.0,62.0,0.0,7.0,289900.0
2807.0,1640.0,87.0,579053.42,1.0,3.0,0.0,290.0,7.0,585000.0
6653.0,1730.0,24.0,311632.11,2.5,3.0,0.0,370.0,7.0,269000.0
9210.0,1530.0,20.0,366867.6,2.25,3.0,0.0,0.0,7.0,280000.0
9000.0,1900.0,50.0,304262.11,1.75,3.0,0.0,650.0,7.0,287000.0
5140.0,850.0,88.0,424706.36,1.0,2.0,0.0,0.0,6.0,183000.0
8142.0,1820.0,53.0,240328.37,1.0,3.0,0.0,780.0,7.0,309000.0
13579.0,3310.0,11.0,616780.84,2.5,4.0,0.0,0.0,10.0,920000.0
4800.0,1740.0,107.0,862825.23,2.25,5.0,0.0,0.0,8.0,815241.0
7252.0,1910.0,39.0,569958.47,1.75,3.0,0.0,380.0,7.0,405000.0
19080.0,2570.0,14.0,315709.3,3.5,5.0,0.0,0.0,9.0,525000.0
4045.0,1100.0,71.0,319581.39,1.0,2.0,0.0,0.0,6.0,150000.0
9600.0,1560.0,68.0,280804.69,1.75,4.0,0.0,860.0,7.0,240000.0
11250.0,2320.0,94.0,803719.52,2.25,4.0,0.0,900.0,7.0,698000.0
10950.0,2400.0,33.0,859684.78,2.0,3.0,0.0,0.0,8.0,440000.0
12500.0,1200.0,79.0,302878.88,1.0,3.0,0.0,0.0,6.0,204000.0
6641.0,1800.0,67.0,791820.81,2.0,3.0,0.0,1000.0,7.0,875000.0
4500.0,1590.0,54.0,1194230.02,1.5,3.0,0.0,0.0,7.0,650000.0
8839.0,1230.0,68.0,423725.7,1.0,3.0,0.0,0.0,7.0,392500.0
4000.0,1750.0,93.0,594547.65,1.0,4.0,0.0,1010.0,6.0,400000.0
17300.0,2140.0,44.0,859684.78,2.25,3.0,0.0,1380.0,8.0,653000.0
3760.0,1540.0,114.0,585085.47,1.0,4.0,0.0,0.0,6.0,452000.0
3826.0,2441.0,7.0,353608.64,2.5,4.0,0.0,0.0,8.0,345000.0
6930.0,1820.0,62.0,310612.76,1.75,4.0,0.0,500.0,7.0,350000.0
5576.0,2290.0,10.0,462480.04,2.5,4.0,0.0,0.0,8.0,650000.0
3800.0,1900.0,88.0,619900.55,3.0,5.0,0.0,1000.0,7.0,525000.0
3800.0,1900.0,89.0,619900.55,3.0,5.0,0.0,1000.0,7.0,840000.0
5000.0,2200.0,88.0,862825.23,2.5,3.0,0.0,0.0,9.0,1325000.0
6650.0,1960.0,26.0,286732.79,2.0,4.0,0.0,0.0,7.0,259950.0
10207.0,3550.0,46.0,1194230.02,3.5,5.0,0.0,610.0,10.0,998000.0
4622.0,1580.0,26.0,862825.23,3.0,3.0,0.0,710.0,9.0,1070000.0
1150.0,1380.0,8.0,594547.65,1.5,3.0,0.0,170.0,8.0,190500.0
117176.0,2760.0,37.0,616990.59,2.25,3.0,0.0,1280.0,9.0,465000.0
7419.0,2190.0,109.0,676185.39,1.0,3.0,0.0,0.0,6.0,370000.0
11214.0,1940.0,56.0,300539.89,4.5,6.0,0.0,800.0,8.0,290000.0
4590.0,1320.0,64.0,619900.55,1.75,3.0,0.0,450.0,7.0,350000.0
4590.0,1320.0,65.0,619900.55,1.75,3.0,0.0,450.0,7.0,740000.0
8400.0,1970.0,55.0,490351.47,1.75,3.0,0.0,590.0,7.0,460000.0
10800.0,1370.0,42.0,439471.08,1.0,3.0,0.0,0.0,7.0,290000.0
229125.0,1970.0,27.0,315709.3,1.5,3.0,0.0,0.0,7.0,475000.0
2231.0,1600.0,11.0,280804.69,2.5,3.0,0.0,0.0,7.0,214000.0
5759.0,1520.0,64.0,469455.77,1.0,2.0,0.0,0.0,6.0,455000.0
4400.0,2434.0,7.0,280804.69,2.5,3.0,0.0,0.0,8.0,275000.0
12196.0,1490.0,48.0,286732.79,1.5,3.0,0.0,0.0,7.0,305000.0
61855.0,1990.0,34.0,334921.06,2.5,5.0,0.0,1100.0,7.0,449000.0
4320.0,1190.0,96.0,319581.39,2.5,3.0,0.0,660.0,6.0,366000.0
5090.0,2560.0,12.0,420890.55,2.5,3.0,0.0,0.0,7.0,348000.0
21370.0,1880.0,11.0,462480.04,2.5,4.0,0.0,0.0,8.0,515000.0
11548.0,3400.0,26.0,803719.52,2.5,4.0,0.0,0.0,9.0,950000.0
21494.0,2590.0,23.0,685605.78,2.5,3.0,0.0,0.0,8.0,815000.0
2132.0,1530.0,22.0,366867.6,3.0,3.0,0.0,0.0,8.0,199950.0
8100.0,1590.0,45.0,521652.86,2.0,3.0,0.0,0.0,7.0,386000.0
7964.0,2000.0,24.0,311632.11,2.25,3.0,0.0,0.0,8.0,273000.0
6360.0,1830.0,21.0,300539.89,2.5,4.0,0.0,0.0,8.0,284000.0
7930.0,1440.0,64.0,676185.39,1.0,3.0,0.0,400.0,7.0,399950.0
6423.0,1150.0,88.0,619900.55,1.75,3.0,0.0,560.0,5.0,285000.0
6452.0,1610.0,11.0,366867.6,2.5,3.0,0.0,0.0,7.0,315000.0
7700.0,1700.0,54.0,240328.37,1.0,3.0,0.0,580.0,7.0,250000.0
7618.0,1320.0,48.0,302878.88,2.0,4.0,0.0,0.0,7.0,290000.0
30410.0,2940.0,26.0,682774.88,2.5,4.0,0.0,0.0,9.0,725000.0
9641.0,1940.0,31.0,521652.86,2.0,3.0,0.0,0.0,7.0,410000.0
52062.0,3330.0,26.0,790576.65,2.5,4.0,0.0,0.0,9.0,855000.0
8127.0,2520.0,20.0,366867.6,2.5,4.0,0.0,0.0,8.0,399900.0
11901.0,2700.0,37.0,859684.78,2.5,4.0,0.0,670.0,9.0,852600.0
6321.0,920.0,74.0,417637.43,1.0,2.0,0.0,0.0,6.0,235000.0
12724.0,1240.0,102.0,455617.11,1.0,2.0,0.0,0.0,6.0,230950.0
8722.0,1510.0,18.0,296187.98,2.25,3.0,0.0,0.0,7.0,230000.0
1609.0,1690.0,0.0,612653.61,2.5,3.0,0.0,540.0,8.0,404763.0
3407.0,1720.0,22.0,300539.89,2.5,3.0,0.0,0.0,7.0,245000.0
8500.0,1600.0,51.0,315709.3,1.5,3.0,0.0,0.0,7.0,188000.0
7219.0,2240.0,27.0,612653.61,2.5,4.0,0.0,0.0,8.0,626100.0
4080.0,1170.0,86.0,585085.47,1.0,3.0,0.0,200.0,7.0,428750.0
8623.0,2370.0,34.0,803719.52,2.25,4.0,0.0,440.0,8.0,522000.0
8434.0,1900.0,27.0,645231.46,2.5,4.0,0.0,0.0,8.0,684000.0
7232.0,2130.0,32.0,551688.67,2.25,3.0,0.0,1430.0,8.0,1065500.0
6300.0,2560.0,52.0,618634.17,1.0,1.0,0.0,0.0,8.0,611206.0
5250.0,1050.0,72.0,424706.36,1.0,2.0,0.0,140.0,7.0,350000.0
22029.0,3170.0,22.0,678163.06,2.5,4.0,0.0,0.0,9.0,894000.0
5368.0,1770.0,61.0,619900.55,1.0,2.0,0.0,0.0,7.0,420000.0
9747.0,2040.0,52.0,462480.04,2.0,5.0,0.0,910.0,7.0,400000.0
28000.0,2570.0,33.0,645231.46,3.0,3.0,0.0,1160.0,10.0,675000.0
8494.0,3740.0,10.0,366867.6,2.5,4.0,0.0,0.0,8.0,426000.0
11597.0,2990.0,30.0,685605.78,2.25,4.0,0.0,890.0,10.0,750000.0
10800.0,1890.0,56.0,462480.04,1.75,3.0,0.0,0.0,7.0,368000.0
6450.0,1180.0,65.0,319581.39,1.0,3.0,0.0,860.0,6.0,342000.0
4800.0,1750.0,55.0,585085.47,1.75,3.0,0.0,830.0,7.0,700000.0
5000.0,1740.0,25.0,579053.42,3.75,6.0,0.0,0.0,8.0,848750.0
5200.0,1620.0,76.0,585085.47,2.0,3.0,0.0,270.0,7.0,720000.0
8549.0,1940.0,47.0,645507.38,2.25,4.0,0.0,0.0,8.0,525000.0
35245.0,2060.0,15.0,311632.11,2.75,3.0,0.0,920.0,7.0,397900.0
18000.0,1740.0,25.0,462480.04,2.0,3.0,0.0,510.0,7.0,405000.0
11856.0,1220.0,29.0,803719.52,2.0,3.0,0.0,0.0,7.0,392800.0
7800.0,1780.0,57.0,386997.4,1.5,3.0,0.0,400.0,7.0,394999.0
6112.0,3220.0,10.0,353608.64,2.5,3.0,0.0,0.0,7.0,340000.0
1445.0,1510.0,9.0,634360.18,2.25,3.0,0.0,470.0,7.0,482500.0
10159.0,3160.0,23.0,859684.78,2.5,4.0,0.0,0.0,10.0,812500.0
10208.0,1540.0,60.0,462480.04,2.5,3.0,0.0,1410.0,8.0,450000.0
27468.0,1860.0,60.0,462480.04,1.75,3.0,0.0,0.0,7.0,398000.0
1767.0,2710.0,9.0,790576.65,3.25,2.0,0.0,0.0,8.0,1075000.0
3021.0,1780.0,55.0,579053.42,2.0,2.0,0.0,800.0,7.0,540000.0
5472.0,1720.0,91.0,417637.43,2.0,4.0,0.0,860.0,6.0,275000.0
12000.0,1720.0,93.0,594547.65,2.0,5.0,0.0,0.0,8.0,780000.0
8345.0,1880.0,83.0,310612.76,1.5,3.0,0.0,0.0,7.0,225000.0
2250.0,1610.0,5.0,585085.47,3.0,3.0,0.0,0.0,9.0,503045.0
1357.0,1078.0,24.0,462480.04,2.0,2.0,0.0,0.0,7.0,249000.0
5940.0,1630.0,98.0,585085.47,1.0,4.0,0.0,0.0,7.0,569950.0
1377.0,1264.0,12.0,862825.23,2.25,2.0,0.0,0.0,8.0,450000.0
6000.0,2300.0,64.0,791820.81,2.0,4.0,0.0,1280.0,9.0,1099500.0
3570.0,1580.0,87.0,585085.47,2.5,4.0,87.0,820.0,7.0,700000.0
4094.0,1940.0,23.0,634360.18,2.5,3.0,0.0,0.0,7.0,454000.0
9170.0,1700.0,46.0,645231.46,1.75,3.0,0.0,0.0,7.0,555000.0
5200.0,1060.0,45.0,311632.11,1.5,3.0,0.0,0.0,6.0,214000.0
8622.0,2340.0,26.0,612653.61,2.5,3.0,0.0,0.0,8.0,590000.0
51836.0,2060.0,36.0,616990.59,1.75,3.0,0.0,830.0,8.0,459900.0
5000.0,1400.0,28.0,302878.88,1.5,3.0,0.0,500.0,7.0,205000.0
9857.0,1310.0,35.0,439471.08,1.75,3.0,0.0,290.0,7.0,390000.0
10125.0,2290.0,54.0,1194230.02,2.75,3.0,52.0,0.0,8.0,970500.0
15084.0,1850.0,15.0,423665.99,2.5,3.0,0.0,0.0,8.0,790000.0
10576.0,1300.0,45.0,682774.88,1.0,3.0,0.0,0.0,7.0,320000.0
4025.0,1580.0,107.0,634360.18,2.25,3.0,0.0,940.0,8.0,552500.0
4500.0,2840.0,90.0,901258.27,3.0,3.0,0.0,320.0,9.0,1050000.0
7187.0,1340.0,48.0,353608.64,1.0,3.0,0.0,0.0,7.0,230000.0
5500.0,2100.0,64.0,1095499.34,1.75,3.0,0.0,510.0,7.0,680000.0
5400.0,2100.0,102.0,1095499.34,1.75,3.0,0.0,0.0,8.0,985000.0
7471.0,2020.0,24.0,304262.11,2.5,4.0,0.0,0.0,8.0,375000.0
4000.0,1480.0,115.0,594547.65,1.5,2.0,0.0,0.0,6.0,431000.0
17108.0,2400.0,23.0,424788.75,2.5,3.0,0.0,0.0,8.0,463000.0
10500.0,1310.0,48.0,521652.86,1.75,3.0,0.0,0.0,7.0,350000.0
7200.0,1430.0,51.0,645507.38,1.0,3.0,0.0,0.0,7.0,485000.0
15000.0,2310.0,47.0,334921.06,1.75,4.0,0.0,680.0,7.0,355000.0
7280.0,2280.0,105.0,576795.01,1.75,3.0,0.0,1070.0,7.0,603500.0
6000.0,2240.0,94.0,594547.65,1.75,5.0,0.0,500.0,8.0,860000.0
6250.0,1850.0,19.0,366867.6,2.5,5.0,0.0,0.0,7.0,259875.0
8680.0,2010.0,55.0,1355927.08,2.5,4.0,0.0,950.0,7.0,685000.0
8786.0,2980.0,11.0,366867.6,2.5,4.0,0.0,0.0,8.0,382500.0
2250.0,1320.0,113.0,576795.01,1.0,3.0,0.0,0.0,7.0,490000.0
6000.0,1490.0,62.0,423725.7,2.0,3.0,0.0,0.0,6.0,229000.0
6000.0,1490.0,62.0,423725.7,2.0,3.0,0.0,0.0,6.0,430000.0
15783.0,2550.0,40.0,645231.46,2.5,5.0,0.0,1390.0,8.0,580000.0
6700.0,1180.0,74.0,576795.01,1.75,3.0,72.0,0.0,8.0,510000.0
20828.0,2670.0,39.0,311632.11,2.25,5.0,0.0,0.0,8.0,489990.0
1800.0,1150.0,31.0,791820.81,2.25,3.0,0.0,430.0,7.0,440000.0
4984.0,2810.0,9.0,304262.11,2.5,3.0,0.0,1060.0,9.0,479950.0
206474.0,3680.0,17.0,678163.06,2.5,4.0,0.0,0.0,10.0,806000.0
22588.0,3220.0,18.0,682774.88,2.5,4.0,0.0,0.0,10.0,875000.0
36820.0,3190.0,22.0,682774.88,2.5,3.0,0.0,0.0,10.0,710800.0
6037.0,2740.0,11.0,527961.2,2.5,3.0,0.0,0.0,8.0,565000.0
9624.0,1860.0,20.0,423665.99,3.0,5.0,0.0,810.0,7.0,359999.0
4500.0,1360.0,93.0,576795.01,1.75,3.0,0.0,860.0,7.0,625000.0
7565.0,2190.0,15.0,294111.28,2.5,3.0,0.0,0.0,8.0,349950.0
9600.0,1450.0,47.0,420890.55,2.0,4.0,0.0,0.0,7.0,415000.0
1170.0,1440.0,10.0,618634.17,2.0,2.0,0.0,480.0,9.0,435000.0
9060.0,1080.0,66.0,359483.24,1.75,3.0,31.0,0.0,7.0,225000.0
5000.0,2120.0,60.0,634360.18,1.75,3.0,60.0,0.0,9.0,770000.0
10800.0,1810.0,56.0,386997.4,1.75,3.0,0.0,0.0,7.0,340000.0
12673.0,3060.0,34.0,859684.78,2.75,5.0,0.0,1230.0,9.0,965000.0
31215.0,2216.0,47.0,334921.06,2.75,3.0,37.0,0.0,9.0,667000.0
4373.0,1100.0,67.0,464231.84,1.0,1.0,0.0,280.0,6.0,250000.0
11862.0,1540.0,66.0,676185.39,1.0,3.0,0.0,0.0,7.0,397990.0
10031.0,1500.0,62.0,423725.7,1.75,3.0,0.0,650.0,7.0,535000.0
8450.0,1160.0,63.0,310612.76,1.5,3.0,0.0,0.0,6.0,265950.0
7461.0,1420.0,28.0,296187.98,1.75,3.0,0.0,890.0,6.0,258000.0
1187.0,1320.0,9.0,579053.42,2.5,3.0,0.0,0.0,8.0,505500.0
7770.0,1820.0,36.0,521652.86,2.5,5.0,0.0,900.0,7.0,455000.0
5971.0,2820.0,9.0,803719.52,3.25,5.0,0.0,1540.0,10.0,1348000.0
31720.0,2290.0,57.0,676185.39,2.25,4.0,0.0,1060.0,8.0,600000.0
7047.0,2580.0,19.0,334921.06,2.5,4.0,0.0,0.0,8.0,329800.0
38449.0,1188.0,68.0,304262.11,1.0,2.0,0.0,0.0,6.0,222000.0
9240.0,2040.0,53.0,616780.84,2.5,4.0,0.0,0.0,7.0,450000.0
4500.0,1950.0,10.0,849448.02,3.5,3.0,0.0,640.0,9.0,952000.0
4480.0,1240.0,87.0,879623.62,2.0,4.0,0.0,0.0,8.0,625000.0
11393.0,1660.0,55.0,296187.98,1.0,2.0,0.0,0.0,7.0,226800.0
13497.0,4220.0,14.0,493552.53,4.25,5.0,0.0,910.0,11.0,1205000.0
16153.0,2530.0,53.0,300539.89,2.75,4.0,0.0,1420.0,7.0,350000.0
8640.0,1630.0,53.0,490351.47,1.75,3.0,0.0,0.0,7.0,395000.0
5260.0,2110.0,12.0,417637.43,3.0,5.0,0.0,440.0,7.0,285000.0
18135.0,2150.0,67.0,645507.38,1.0,3.0,0.0,0.0,7.0,553000.0
16800.0,1700.0,58.0,289078.35,1.0,3.0,0.0,0.0,7.0,254000.0
10880.0,1430.0,90.0,319581.39,1.5,2.0,0.0,870.0,6.0,348140.0
7350.0,2280.0,37.0,286732.79,2.75,4.0,0.0,1250.0,8.0,354950.0
6400.0,1350.0,72.0,862825.23,2.75,3.0,0.0,490.0,7.0,706000.0
6479.0,2320.0,8.0,527961.2,2.5,4.0,0.0,0.0,7.0,499000.0
43186.0,2080.0,43.0,366867.6,1.5,3.0,0.0,600.0,7.0,427500.0
10000.0,2120.0,24.0,304262.11,3.5,5.0,0.0,900.0,8.0,439000.0
25995.0,3330.0,16.0,423665.99,2.5,4.0,0.0,0.0,9.0,545000.0
4774.0,1880.0,94.0,585085.47,1.0,3.0,0.0,0.0,7.0,842000.0
38043.0,3170.0,17.0,678163.06,2.5,4.0,0.0,0.0,9.0,685000.0
47480.0,3380.0,11.0,423665.99,3.5,4.0,0.0,0.0,9.0,665000.0
9000.0,1660.0,97.0,302878.88,1.0,2.0,0.0,0.0,6.0,255000.0
4360.0,1830.0,55.0,791820.81,2.25,5.0,0.0,890.0,8.0,565000.0
8720.0,1660.0,53.0,280804.69,1.75,5.0,0.0,900.0,7.0,274000.0
8075.0,1920.0,45.0,286732.79,2.0,3.0,0.0,410.0,7.0,260000.0
13695.0,1220.0,53.0,803719.52,2.0,4.0,40.0,1230.0,7.0,581000.0
5978.0,2100.0,88.0,302878.88,1.5,3.0,0.0,0.0,7.0,625000.0
9720.0,1230.0,45.0,311632.11,1.0,3.0,0.0,0.0,7.0,220000.0
324086.0,3190.0,32.0,580526.79,2.25,3.0,0.0,0.0,9.0,765000.0
10213.0,4300.0,10.0,859684.78,4.25,6.0,0.0,1550.0,10.0,1325000.0
3000.0,1610.0,104.0,862825.23,2.5,8.0,0.0,1070.0,7.0,700000.0
7260.0,1210.0,55.0,645507.38,1.0,4.0,0.0,0.0,6.0,351000.0
1613.0,1690.0,0.0,612653.61,2.5,3.0,0.0,540.0,8.0,413565.0
1779.0,1650.0,6.0,386997.4,3.25,3.0,0.0,310.0,8.0,363000.0
41236.0,3080.0,53.0,612653.61,1.75,4.0,0.0,570.0,8.0,679000.0
4555.0,1640.0,9.0,678163.06,1.75,2.0,0.0,0.0,8.0,473000.0
7431.0,1700.0,49.0,645231.46,2.0,3.0,0.0,0.0,7.0,585888.0
4652.0,1840.0,13.0,493552.53,2.5,4.0,0.0,0.0,7.0,405000.0
19386.0,3270.0,50.0,302878.88,1.75,3.0,0.0,1400.0,8.0,650000.0
213008.0,2270.0,40.0,366867.6,2.5,4.0,0.0,1000.0,7.0,415000.0
3880.0,2130.0,63.0,576795.01,2.0,3.0,0.0,1070.0,8.0,575000.0
7205.0,1970.0,29.0,296187.98,2.25,3.0,0.0,260.0,7.0,220000.0
10117.0,2530.0,47.0,859684.78,3.0,4.0,0.0,870.0,8.0,610000.0
6380.0,1390.0,73.0,619900.55,1.0,3.0,0.0,220.0,7.0,499950.0
6874.0,1430.0,25.0,1095499.34,2.5,4.0,0.0,630.0,9.0,883000.0
8100.0,2790.0,89.0,469455.77,1.0,2.0,0.0,0.0,7.0,436000.0
1356.0,1270.0,7.0,319581.39,2.5,3.0,0.0,370.0,8.0,320000.0
44000.0,2290.0,25.0,439471.08,1.75,3.0,0.0,270.0,7.0,425000.0
9987.0,1640.0,47.0,280804.69,2.0,4.0,0.0,0.0,7.0,204700.0
4502.0,1160.0,27.0,355678.52,3.0,6.0,0.0,1120.0,7.0,384000.0
8200.0,1620.0,31.0,300539.89,2.75,3.0,0.0,0.0,7.0,314000.0
6263.0,2390.0,12.0,462480.04,2.5,3.0,0.0,0.0,9.0,535000.0
265716.0,2110.0,35.0,678163.06,1.75,4.0,0.0,0.0,8.0,568000.0
5850.0,1290.0,42.0,645231.46,1.5,4.0,0.0,660.0,7.0,426000.0
6780.0,2400.0,106.0,417637.43,2.75,4.0,0.0,1040.0,8.0,675000.0
6365.0,2290.0,14.0,304262.11,2.5,4.0,0.0,670.0,8.0,380000.0
8000.0,1880.0,87.0,618634.17,2.5,3.0,48.0,480.0,8.0,685000.0
52826.0,2480.0,23.0,353608.64,2.0,3.0,0.0,0.0,7.0,429000.0
6583.0,860.0,47.0,386997.4,1.5,4.0,0.0,310.0,7.0,799000.0
6986.0,1550.0,36.0,319581.39,1.75,5.0,0.0,520.0,7.0,318500.0
20900.0,2640.0,13.0,859684.78,3.25,3.0,0.0,1480.0,9.0,925000.0
5000.0,1860.0,52.0,417637.43,1.5,3.0,0.0,780.0,7.0,420000.0
